Name,"Flour, white, all purpose, per lb. (453.6 gm)","Rice, white, long grain, uncooked, per lb. (453.6 gm)","Spaghetti and macaroni, per lb. (453.6 gm)","Bread, white, pan, per lb. (453.6 gm)","Bread, French, per lb. (453.6 gm)","Bread, whole wheat, pan, per lb. (453.6 gm)","Cookies, chocolate chip, per lb. (453.6 gm)","Crackers, soda, salted, per lb. (453.6 gm)","Ground chuck, 100% beef, per lb. (453.6 gm)","Ground beef, 100% beef, per lb. (453.6 gm)","Ground beef, lean and extra lean, per lb. (453.6 gm)","Chuck roast, USDA Choice, bone-in, per lb. (453.6 gm)","Chuck roast, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)","Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)","Round roast, USDA Choice, boneless, per lb. (453.6 gm)","Round roast, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)","Rib roast, USDA Choice, bone-in, per lb. (453.6 gm)","Steak, T-Bone, USDA Choice, bone-in, per lb. (453.6 gm)","Steak, rib eye, USDA Choice, boneless, per lb. (453.6 gm)","Short ribs, any primal source, bone-in, per lb. (453.6 gm)","Beef for stew, boneless, per lb. (453.6 gm)","Steak, round, USDA Choice, boneless, per lb. (453.6 gm)","Steak, round, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)","Steak, sirloin, USDA Choice, bone-in, per lb. (453.6 gm)","Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)","Steak, sirloin, USDA Choice, boneless, per lb. (453.6 gm)","Bacon, sliced, per lb. (453.6 gm)","Chops, center cut, bone-in, per lb. (453.6 gm)","Chops, boneless, per lb. (453.6 gm)","Ham, rump or shank half, bone-in, smoked,per lb. (453.6 gm)","Ham, boneless, excluding canned, per lb. (453.6 gm)","Ham, canned, 3 or 5 lbs, per lb. (453.6 gm)","Shoulder picnic, bone-in, smoked, per lb. (453.6 gm)","Sausage, fresh, loose, per lb. (453.6 gm)","Frankfurters, all meat or all beef, per lb. (453.6 gm)","Bologna, all beef or mixed, per lb. (453.6 gm)","Lamb and mutton, bone-in, per lb. (453.6 gm)","Chicken, fresh, whole, per lb. (453.6 gm)","Chicken breast, bone-in, per lb. (453.6 gm)","Chicken legs, bone-in, per lb. (453.6 gm)","Turkey, frozen, whole, per lb. (453.6 gm)","Tuna, light, chunk, per lb. (453.6 gm)","Eggs, grade A, large, per doz.","Eggs, grade AA, large, per doz.","Milk, fresh, whole, fortified, per 1/2 gal. (1.9 lit)","Milk, fresh, whole, fortified, per gal. (3.8 lit)","Milk, fresh, low fat, per 1/2 gal. (1.9 lit)","Milk, fresh, low fat, per gal. (3.8 lit)","Butter, salted, grade AA, stick, per lb. (453.6 gm)","Yogurt, natural, fruit flavored, per 8 oz. (226.8 gm)","American processed cheese, per lb. (453.6 gm)","Cheddar cheese, natural, per lb. (453.6 gm)","Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)","Apples, Red Delicious, per lb. (453.6 gm)","Bananas, per lb. (453.6 gm)","Oranges, Navel, per lb. (453.6 gm)","Oranges, Valencia, per lb. (453.6 gm)","Grapefruit, per lb. (453.6 gm)","Lemons, per lb. (453.6 gm)","Pears, Anjou, per lb. (453.6 gm)","Peaches, per lb. (453.6 gm)","Strawberries, dry pint, per 12 oz. (340.2 gm)","Grapes, Thompson Seedless, per lb. (453.6 gm)","Cherries, per lb. (453.6 gm)","Potatoes, white, per lb. (453.6 gm)","Lettuce, iceberg, per lb. (453.6 gm)","Tomatoes, field grown, per lb. (453.6 gm)","Cabbage, per lb. (453.6 gm)","Celery, per lb. (453.6 gm)","Carrots, short trimmed and topped, per lb. (453.6 gm)","Onions, dry yellow, per lb. (453.6 gm)","Peppers, sweet, per lb. (453.6 gm)","Cucumbers, per lb. (453.6 gm)","Broccoli, per lb. (453.6 gm)","Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)","Apple Sauce, any variety, all sizes, per lb. (453.6 gm)","Peaches, any variety, all sizes, per lb. (453.6 gm)","Potatoes, frozen, French fried, per lb. (453.6 gm)","Corn, canned, any style, all sizes, per lb. (453.6 gm)","Tomatoes, canned, any type, all sizes,  per lb. (453.6 gm)","Beans, dried, any type, all sizes, per lb. (453.6 gm)","Sugar, white, all sizes, per lb. (453.6 gm)","Sugar, white, 33-80 oz. pkg, per lb. (453.6 gm)","Margarine, stick, per lb. (453.6 gm)","Margarine, soft, tubs, per lb. (453.6 gm)","Shortening, vegetable oil blends, per lb. (453.6 gm)","Peanut butter, creamy, all sizes, per lb. (453.6 gm)","Cola, nondiet, cans, 72 oz. 6 pk., per 16 oz. (473.2 ml)","Cola, nondiet, per 2 liters (67.6 oz)","Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)","Coffee, instant, plain, regular, all sizes, per lb. (453.6 gm)","Potato chips, per 16 oz.","Malt beverages, all types, all sizes, any origin, per 16 oz. (473.2 ml)","Vodka, all types, all sizes, any origin, per 1 liter (33.8 oz)","Wine, red and white table, all sizes, any origin, per 1 liter (33.8 oz)",Fuel oil #2 per gallon (3.785 liters),Utility (piped) gas - 40 therms,Electricity per KWH,Utility (piped) gas - 100 therms,Utility (piped) gas per therm,Electricity per 500 KWH,"Gasoline, leaded regular (cost per gallon/3.8 liters)","Gasoline, unleaded regular, per gallon/3.785 liters","Gasoline, unleaded midgrade, per gallon/3.785 liters","Gasoline, unleaded premium, per gallon/3.785 liters","Automotive diesel fuel, per gallon/3.785 liters","Gasoline, all types, per gallon/3.785 liters","All uncooked ground beef, per lb. (453.6 gm)","All Uncooked Beef Roasts, per lb. (453.6 gm)","All Uncooked Beef Steaks, per lb. (453.6 gm)","All Uncooked Other Beef (Excluding Veal), per lb. (453.6 gm)","All Ham (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm)","All Pork Chops, per lb. (453.6 gm)","All Other Pork (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm)","Chicken breast, boneless, per lb. (453.6 gm)","Lettuce, romaine, per lb. (453.6 gm)"
"Mar
2001",0.312,,0.894,1.02,,1.472,2.475,,2.057,1.74,2.425,,2.438,2.819,3.156,3.122,,7.345,7.49,,2.93,3.552,3.337,,4.401,5.131,3.159,3.452,3.959,,2.822,,,2.709,,2.549,,1.103,2.066,1.293,1.127,1.789,0.886,,,2.76,,2.677,2.97,0.633,3.723,3.846,3.66,0.845,0.51,0.646,,0.571,1.081,0.95,,2.01,1.616,,0.356,0.895,1.336,,,,,,,1.083,1.808,,,1.061,,,0.676,0.437,0.424,,0.829,1.069,1.947,,1.147,3.205,11.545,3.378,0.962,9.815,5.594,1.394,46.747,0.089,105.266,1.078,47.72,,1.447,1.543,1.638,1.558,1.503,2.169,3.165,4.342,2.634,2.228,3.265,1.803,,
"Apr
2001",0.276,,0.889,1.008,,1.463,2.503,,2.052,1.763,2.468,,2.463,2.809,3.256,3.123,,7.353,7.652,,2.999,3.504,3.396,,4.583,5.323,3.114,3.486,4.062,,2.66,,,2.69,,2.44,,1.101,2.081,1.294,1.097,1.857,1.028,,,2.845,,2.652,3.009,0.641,3.738,3.883,3.651,0.834,0.492,0.735,,0.593,1.162,0.914,,1.737,2.209,,0.362,0.767,1.433,,,,,,,0.954,1.872,,,1.049,,,0.681,0.429,0.413,,0.855,1.058,1.949,,1.115,3.128,11.549,3.315,0.92,10.279,5.479,1.367,45.46,0.089,102.495,1.05,47.725,,1.564,1.654,1.748,1.555,1.617,2.193,3.191,4.429,2.627,2.135,3.295,1.831,,
"May
2001",0.31,,0.91,0.995,,1.469,2.379,,2.113,1.735,2.464,,2.413,2.765,3.27,3.103,,7.415,7.783,,2.972,3.527,3.349,,4.539,5.394,3.256,3.499,3.892,,2.707,,,2.738,,2.482,,1.095,2.058,1.282,1.094,1.893,0.881,,,2.893,,2.564,3.262,0.701,3.862,3.964,3.633,0.848,0.509,0.793,,0.616,1.176,0.978,,1.482,,,0.363,0.87,1.243,,,,,,,0.999,1.886,,,1.06,,,0.679,0.438,0.424,,0.864,1.076,1.941,,1.108,3.097,11.522,3.395,0.97,,6.153,1.343,45.144,0.09,100.553,1.02,48.105,,1.729,1.872,1.934,1.594,1.812,2.195,3.17,4.466,2.657,2.198,3.28,1.845,,
"Jun
2001",0.313,,0.912,0.989,,1.415,2.372,,2.157,1.703,2.493,,2.459,2.673,3.183,3.054,,7.676,8.32,,2.943,3.531,3.341,,4.572,5.577,3.253,3.546,3.981,,2.726,,,2.824,,2.53,,1.106,2.024,1.301,1.109,1.915,0.92,,,2.911,,2.674,3.385,0.642,3.949,3.968,3.703,0.89,0.506,,,0.654,1.261,1.039,1.752,1.465,2.081,,0.388,0.722,1.356,,,,,,,1.005,1.926,,,1.071,,,0.685,0.435,0.421,,0.837,1.074,1.965,,1.119,3.156,11.586,3.564,0.948,,6.452,1.322,42.519,0.097,93.96,0.937,49.836,,1.64,1.815,1.881,1.598,1.731,2.21,3.141,4.505,2.673,2.224,3.316,1.873,,
"Jul
2001",0.315,,0.911,0.987,,1.456,2.371,,2.114,1.68,2.445,,2.434,2.801,3.157,3.065,,7.651,8.051,,2.946,3.518,3.31,,4.666,5.636,3.324,3.592,3.923,,2.755,,,2.706,,2.528,,1.102,2.058,1.351,1.11,1.933,0.862,,,2.933,,2.697,3.549,0.636,3.928,4.064,3.72,0.892,0.523,,0.608,0.719,1.319,,1.35,1.486,1.579,,0.409,0.663,1.257,,,,,,,0.981,1.937,,,1.099,,,0.686,0.443,0.43,,0.854,1.068,1.95,,1.081,3.097,11.57,3.335,0.957,,5.955,1.257,40.637,0.099,89.35,0.888,50.09,,1.482,1.614,1.695,1.522,1.565,2.183,3.166,4.532,2.683,2.245,3.342,1.884,,
"Aug
2001",0.318,,0.931,0.991,,1.454,2.423,,2.101,1.634,2.536,,2.508,2.817,3.233,3.008,,7.59,7.893,,2.979,3.393,3.299,,4.442,5.456,3.468,3.601,4.026,,2.771,,,2.826,,2.607,,1.11,2.127,1.356,1.135,1.972,0.929,,,2.89,,2.691,3.616,0.663,3.918,4.1,3.841,0.898,0.519,,0.516,0.753,1.275,,1.204,1.628,1.472,,0.439,0.784,1.185,,,,,,,0.978,1.875,,,1.081,,,0.687,0.433,0.418,,0.858,1.072,1.946,,1.127,3.046,11.59,3.404,0.954,,6.39,1.238,39.006,0.098,85.455,0.854,49.702,,1.427,1.558,1.636,1.497,1.509,2.21,3.191,4.411,2.7,2.257,3.376,1.886,,
"Sep
2001",0.296,,0.925,0.996,,1.447,2.448,,2.15,1.717,2.494,,2.489,2.748,3.252,2.939,,7.611,7.91,,2.995,3.511,3.237,,4.596,5.368,3.487,3.558,4.075,,2.791,,,2.856,,2.638,,1.107,2.088,1.306,1.162,1.979,0.916,,,2.941,,2.653,3.697,0.683,3.984,4.143,3.815,0.874,0.508,,0.522,0.759,1.352,,1.349,1.916,1.544,,0.422,0.897,1.168,,,,,,,0.969,1.87,,,1.095,,,0.688,0.442,0.428,,0.866,1.05,1.955,,1.084,3.025,11.995,3.397,0.961,,6.068,1.285,37.446,0.097,81.602,0.811,49.419,,1.531,1.658,1.726,1.573,1.609,2.217,3.159,4.43,2.687,2.276,3.361,1.912,,
"Oct
2001",0.309,,0.918,1.01,,1.409,2.408,,2.132,1.713,2.541,,2.53,2.836,3.184,2.92,,7.59,8.066,,3.009,3.501,3.311,,4.598,5.206,3.338,3.571,4.091,2.313,2.818,,,2.851,,2.454,,1.115,2.151,1.341,1.146,1.997,0.916,,,2.954,,2.675,3.688,0.571,4.023,4.216,3.824,0.894,0.503,,0.465,0.73,1.496,,,1.996,1.918,,0.418,0.811,1.267,,,,,,,1.011,1.904,,,1.055,,,0.689,0.44,0.427,,0.855,1.049,1.936,,1.079,3.015,12.089,3.589,0.961,,6.385,1.227,35.505,0.093,76.602,0.763,48.693,,1.362,1.478,1.56,1.497,1.442,2.236,3.149,4.421,2.649,2.305,3.329,1.912,,
"Nov
2001",0.286,,0.91,1.012,,1.468,2.518,,2.143,1.747,2.499,,2.598,2.882,3.251,3.031,,7.418,,,3.022,3.543,3.294,,4.361,5.249,3.297,3.556,3.866,2.259,2.788,,,2.82,,2.382,,1.133,2.056,1.355,0.98,1.92,0.935,,,2.89,,2.649,3.162,0.643,3.971,4.241,3.463,0.915,0.509,0.867,0.51,0.672,1.434,,,2.137,2.305,,0.41,0.734,1.468,,,,,,,0.897,1.912,,,1.095,,,0.699,0.425,0.41,,0.863,1.045,1.958,,1.052,2.988,12.104,3.507,0.98,,6.085,1.193,36.596,0.09,79.946,0.799,48.143,,1.263,1.343,1.427,1.411,1.324,2.225,3.191,4.393,2.655,2.255,3.305,1.847,,
"Dec
2001",0.282,,0.909,1.005,,1.458,2.511,,2.161,1.713,2.508,,2.528,2.78,3.18,2.966,,7.308,,,2.984,3.464,3.279,,4.394,5.192,3.3,3.531,3.963,2.278,2.713,,,2.866,,2.456,,1.109,2.107,1.339,0.995,1.955,0.925,,,2.895,,2.646,3.31,0.653,3.994,4.165,3.836,0.893,0.505,0.713,,0.598,1.404,0.984,,2.526,,,0.41,0.788,1.404,,,,,,,0.973,1.925,,,1.114,,,0.713,0.425,0.409,,0.876,1.018,1.958,,0.995,2.913,11.964,3.477,0.974,,5.948,1.117,36.256,0.09,78.852,0.787,48.324,,1.131,1.226,1.312,1.327,1.2,2.22,3.125,4.349,2.647,2.209,3.307,1.852,,
"Jan
2002",0.319,,0.912,1.001,,1.485,2.491,,2.152,1.734,2.461,,2.432,2.732,3.181,2.941,,7.552,,,2.952,3.524,3.246,,4.413,5.169,3.271,3.554,4.012,2.293,2.668,,,2.805,,2.163,,1.091,2.066,1.361,1.022,1.975,0.973,,,2.812,,2.581,3.419,0.654,3.937,4.229,3.425,0.877,0.509,0.715,,0.587,1.357,1.024,,2.498,2.234,,0.426,1.003,1.451,,,,,,,1.374,1.876,,,1.133,,,0.697,0.441,0.429,,0.893,1.042,1.972,,1.056,2.936,11.97,3.437,0.987,,6.232,1.123,36.316,0.089,78.956,0.789,47.868,,1.139,1.234,1.323,1.299,1.209,2.211,3.094,4.375,2.62,2.225,3.341,1.892,,
"Feb
2002",0.318,,0.902,1.008,,1.465,2.604,,2.214,1.7,2.554,,2.52,2.812,3.21,3.046,,7.34,,,2.96,3.555,3.28,,4.221,5.121,3.317,3.485,4.057,2.268,2.787,,,2.795,,2.413,,1.111,2.175,1.329,1.051,1.947,0.996,,,2.807,,2.571,3.284,0.703,3.869,4.18,3.81,0.892,0.504,0.759,,0.612,1.27,0.988,,2.137,1.752,,0.447,1.061,1.298,,,,,,,1.681,1.937,,,1.129,,,0.718,0.437,0.424,,0.898,1.054,2.011,,1.069,2.946,11.909,3.278,0.982,,6.039,1.112,34.951,0.089,75.841,0.757,47.736,,1.13,1.242,1.33,1.292,1.21,2.251,3.167,4.354,2.623,2.252,3.292,1.859,,
"Mar
2002",0.31,,0.917,1.012,,1.45,2.531,,2.196,1.74,2.541,,2.503,2.725,3.23,3.042,,7.247,,,3.046,3.534,3.343,,4.428,5.272,3.266,3.548,3.932,2.334,2.812,,,2.7,,2.211,,1.11,2.12,1.319,1.066,1.924,1.003,,,2.816,,2.585,3.06,0.624,3.885,4.162,3.819,0.915,0.519,0.71,,0.597,1.151,0.971,,1.941,1.662,,0.465,1.542,1.292,,,,,,,1.147,1.87,,,1.066,,,0.73,0.426,0.409,,0.906,1.047,1.953,,1.072,2.859,11.925,3.418,0.985,,6.236,1.119,34.877,0.089,75.561,0.755,47.851,,1.241,1.358,1.45,1.33,1.324,2.256,3.154,4.423,2.616,2.25,3.266,1.905,,
"Apr
2002",0.307,,0.927,1.005,,1.474,2.578,,2.097,1.784,2.511,,2.545,2.859,3.269,3.068,,7.379,,,2.987,3.434,3.263,,4.449,5.244,3.257,3.475,3.917,2.256,2.744,,,2.709,,2.329,,1.11,2.187,1.307,1.04,2.085,1.047,,,2.779,,2.59,3.196,0.656,3.93,4.107,3.723,0.91,0.504,0.751,,0.583,1.22,,,1.551,1.929,,0.493,1.147,1.319,,,,,,,1.204,1.889,,,1.108,,,0.738,0.444,0.432,,0.885,1.043,1.981,,1.068,2.976,11.9,3.294,0.997,,5.989,1.158,35.566,0.088,77.201,0.773,47.368,,1.407,1.529,1.622,1.408,1.493,2.252,3.214,4.421,2.626,2.205,3.207,1.841,,
"May
2002",0.323,0.472,0.901,1.012,,1.465,2.627,,2.145,1.737,2.613,,2.643,2.799,3.192,3.223,,,,,2.999,3.502,3.559,,4.591,5.288,3.182,3.49,3.895,2.382,3.014,,,2.688,,2.392,,1.094,2.184,1.282,1.025,1.956,0.997,,,2.782,,2.616,3.215,0.613,3.868,4.203,3.8,0.921,0.515,0.849,,0.614,1.303,1.04,,1.527,2.403,,0.508,0.72,1.332,,,,,,,1.036,1.824,,,1.081,,,0.713,0.427,0.414,,0.867,1.058,1.98,,1.027,3.011,12.129,3.162,1.003,,6.334,1.163,35.739,0.089,77.009,0.772,47.539,,1.421,1.542,1.625,1.437,1.508,2.316,3.226,4.5,2.615,2.311,3.255,1.863,,
"Jun
2002",0.325,0.47,0.935,1.011,,1.514,2.514,,2.098,1.719,2.575,,2.5,2.773,3.252,3.058,,,,,2.935,3.309,3.327,,4.508,5.434,3.193,3.407,3.877,2.328,2.891,,,2.653,,2.425,,1.066,2.134,1.311,1.073,2.01,0.975,,,2.768,,,3.084,0.679,3.856,4.311,3.752,0.938,0.512,,0.547,0.671,1.385,0.96,1.848,1.552,1.852,,0.517,0.675,1.299,,,,,,,1.093,1.89,,,1.143,,,0.726,0.43,0.42,,0.825,1.077,1.99,,1.039,2.938,12.113,3.43,0.998,,6.128,1.136,35.698,0.095,76.772,0.771,48.7,,1.404,1.518,1.606,1.423,1.489,2.287,3.138,4.414,2.568,2.285,3.241,1.87,,
"Jul
2002",0.32,0.475,0.925,1.015,,1.45,2.579,,2.138,1.659,2.583,,2.529,2.632,3.157,3.103,,,,,2.923,3.455,3.411,,4.518,5.335,3.231,3.42,3.917,2.328,2.904,,,2.525,,2.429,,1.077,2.22,1.27,1.08,2.031,0.99,,,2.747,,,3.095,0.674,3.783,4.292,3.883,0.968,0.517,,0.539,0.673,1.389,,1.36,1.545,1.702,,0.549,0.674,1.243,,,,,,,1.119,1.842,,,1.118,,,0.707,0.433,0.422,,0.878,1.073,1.962,,1.024,2.977,12.111,3.195,0.988,,6.591,1.127,35.686,0.095,76.805,0.772,48.684,,1.412,1.526,1.607,1.421,1.496,2.3,3.073,4.423,2.54,2.27,3.263,1.834,,
"Aug
2002",0.322,0.482,0.916,1.012,,1.458,2.534,,2.175,1.669,2.613,,2.554,2.69,3.171,3.046,,,,,2.893,3.604,3.367,,4.436,5.402,3.269,3.429,3.832,2.326,2.896,,,2.604,,2.286,,1.035,2.29,1.295,1.068,2.027,1.053,,,2.72,,,2.938,0.613,3.895,4.345,3.783,0.977,0.499,,0.561,0.709,1.471,,1.431,1.695,1.504,,0.559,0.689,1.181,,,,,,,1.135,1.8,,,1.142,,,0.724,0.433,0.421,,0.86,1.095,1.959,,1.024,2.929,12.155,3.312,0.996,,6.007,1.135,35.74,0.095,76.814,0.768,48.665,,1.423,1.539,1.62,1.431,1.508,2.326,3.097,4.424,2.563,2.285,3.246,1.861,,
"Sep
2002",0.322,0.471,0.894,1.016,,1.449,2.574,,2.065,1.676,2.604,,2.542,2.655,3.202,3.113,,,,,2.885,3.483,3.276,,4.588,5.259,3.155,3.259,3.837,2.365,2.886,,,2.608,,2.226,,1.074,2.243,1.339,1.066,2.052,1.055,,,2.728,,,3.101,0.621,3.841,4.381,3.896,1.011,0.498,,0.572,0.754,1.593,,1.427,1.873,1.546,,0.511,0.702,1.158,,,,,,,1.247,1.84,,,1.126,,,0.742,0.437,0.429,,0.872,1.104,1.976,,0.992,2.921,12.087,3.498,0.983,,6.552,1.174,36.117,0.095,77.713,0.776,48.59,,1.422,1.537,1.619,1.482,1.507,2.3,3.116,4.42,2.559,2.296,3.154,1.808,,
"Oct
2002",0.289,0.466,0.924,1.015,,1.461,2.595,,2.116,1.721,2.629,,2.574,2.719,3.047,3.161,,,,3.264,2.946,3.367,3.283,,4.56,5.377,3.24,3.272,3.744,,2.824,,,,,2.372,,1.027,2.259,1.313,1.117,1.944,1.039,,,2.727,,2.496,3.032,0.694,3.92,4.16,3.336,1.001,0.504,1.163,0.608,0.729,1.586,,,1.884,1.809,,0.492,0.687,1.236,,,,,,,1.073,1.795,,,1.107,,,0.741,0.424,0.416,,0.912,1.128,1.942,,1.031,2.872,12.155,3.357,1.004,,6,1.203,37.139,0.091,80.166,0.801,48.087,,1.449,1.558,1.643,1.531,1.535,2.351,3.11,4.358,2.54,2.269,3.108,1.812,,
"Nov
2002",0.291,0.461,0.935,1.054,,1.417,2.765,,2.086,1.721,2.624,,2.485,2.713,3.171,2.968,,,,,2.946,3.697,3.288,,4.552,5.225,3.211,3.176,3.705,,2.751,,,,,2.351,,1.044,2.359,1.285,1.038,2,1.08,,,2.719,,,2.608,0.819,3.941,4.14,3.816,0.98,0.505,0.998,,0.626,1.522,,,2.224,1.984,,0.473,0.754,1.43,,,,,,,1.165,1.776,,,1.094,,,0.757,0.419,0.41,,0.982,1.106,1.923,,0.999,2.882,12.166,3.418,0.974,,6.512,1.221,38.643,0.089,84.433,0.843,47.61,,1.448,1.556,1.643,1.535,1.534,2.3,3.075,4.405,2.448,2.193,3.051,1.818,,
"Dec
2002",0.292,0.458,0.933,1.026,,1.437,2.736,,2.121,1.693,2.622,,2.588,2.806,3.198,3.172,,,,3.093,2.905,3.552,3.368,,4.47,5.452,3.242,3.323,3.643,,2.673,,,,,2.424,,1.048,2.327,1.275,0.988,2.025,1.176,,,2.682,,,2.842,0.802,3.842,4.107,3.757,0.985,0.504,0.742,,0.621,1.441,,,,2.269,,0.479,0.68,1.655,,,,,,,1.052,1.806,,,1.093,,,0.747,0.421,0.411,,0.978,1.106,1.897,,1.008,2.838,12.332,3.472,1.005,,6.166,1.267,38.843,0.089,84.913,0.847,47.65,,1.394,1.497,1.589,1.518,1.477,2.314,3.175,4.378,2.443,2.15,3.106,1.86,,
"Jan
2003",0.316,0.441,0.925,1.042,,1.462,2.774,,2.131,1.722,2.6,,2.579,2.796,3.362,3.175,,,,3.18,2.863,3.72,3.342,,4.525,5.424,3.195,3.228,3.738,,2.672,,,,,2.158,,1.004,2.26,1.238,1.066,1.964,1.175,,,2.686,,,2.944,0.743,3.713,4.101,3.752,0.977,0.526,0.713,,0.609,1.418,0.99,,,2.06,,0.483,0.734,1.711,,,,,,,1.122,1.848,,,1.04,,,0.742,0.43,0.422,,0.991,1.131,1.88,,1.018,2.999,12.302,3.483,0.982,,6.495,1.396,40.227,0.089,88.141,0.881,47.663,,1.473,1.578,1.666,1.574,1.557,2.315,3.226,4.416,2.452,2.11,3.07,1.846,,
"Feb
2003",0.299,0.447,0.956,1.048,,1.476,2.672,,2.203,1.778,2.69,,2.629,2.844,3.259,3.247,,,,3.312,2.948,3.879,3.618,,4.613,5.418,3.281,3.302,3.721,,2.743,,,,,2.435,,1.031,2.236,1.223,1.058,1.894,1.189,,,2.689,,,2.964,0.801,3.844,4.02,3.788,0.968,0.508,0.711,,0.64,1.224,,,2.153,1.806,,0.472,0.682,1.565,,,,,,,1.101,1.875,,,1.099,,,0.756,0.427,0.418,0.974,0.973,1.143,1.916,,1.041,2.924,12.264,3.462,1.014,,6.05,1.641,41.129,0.089,90.482,0.902,47.832,,1.641,1.74,1.828,1.73,1.686,2.378,3.216,4.613,2.491,2.168,3.117,1.874,,
"Mar
2003",0.319,0.44,0.986,1.042,,1.467,2.729,,2.196,1.858,2.696,,2.79,2.943,3.273,3.363,,,,3.405,3.084,3.8,3.535,,4.718,5.454,3.216,3.287,3.84,,2.734,,,,,2.167,,1.049,2.247,1.249,1.055,1.82,1.209,,,2.656,,,2.99,0.813,3.814,4.049,3.852,0.948,0.513,0.728,,0.639,1.144,,,1.871,1.843,,0.463,0.655,1.619,,,,,,,1.199,1.809,,,1.048,,,0.765,0.427,0.423,1.04,1.006,1.149,1.981,,1.05,2.933,12.327,3.546,0.995,,6.451,1.766,46.058,0.089,102.854,1.028,48.275,,1.748,1.844,1.924,1.873,1.791,2.392,3.306,4.621,2.549,2.163,3.126,1.845,,
"Apr
2003",0.318,0.44,0.95,1.047,,1.448,2.777,,2.206,1.855,2.74,,2.756,3.045,3.402,3.321,,,,3.337,3.043,3.737,3.444,,4.584,5.627,3.287,3.393,3.811,,2.691,,,,,2.402,,1.053,2.293,1.259,1.001,1.877,1.131,,,2.674,,,2.721,,3.76,3.96,3.296,0.972,0.517,0.742,,0.62,1.183,,,1.762,1.911,,0.466,0.723,1.555,,,,,,,1.139,1.783,,,1.088,,,0.762,0.427,0.424,1.044,1.011,1.142,1.97,,1.064,3.008,12.261,3.581,1.023,,5.998,1.491,44.412,0.091,99.088,0.988,48.81,,1.659,1.759,1.846,1.759,1.704,2.423,3.376,4.595,2.523,2.097,3.157,1.903,,
"May
2003",0.327,0.429,0.956,1.001,,1.447,2.908,,2.191,1.856,2.657,,2.742,3.014,3.371,3.387,,,,,3.018,3.712,3.376,,4.389,5.473,3.086,3.042,3.882,,2.758,,,,,2.257,,1.031,2.268,1.248,1.06,1.865,1.009,,,2.685,,,2.726,,3.589,3.806,3.739,0.992,0.505,0.8,,0.656,1.246,,,1.678,2.232,,0.466,0.795,1.401,,,,,,,1.151,1.727,,,1.029,,,0.758,0.431,0.424,1.028,1.002,1.161,1.908,,1.085,2.937,11.923,3.415,0.991,,6.597,1.372,43.934,0.092,97.025,0.966,49.168,,1.542,1.64,1.729,1.635,1.587,2.368,3.365,4.512,2.644,2.067,2.955,1.877,,
"Jun
2003",0.327,0.428,0.953,0.961,,,2.921,,2.239,1.932,2.645,,2.762,2.962,3.248,3.109,,,,,3.005,3.773,3.45,,4.681,5.862,3.136,3.058,3.767,,2.877,,,,,2.487,,1.033,,1.226,1.106,1.818,1.199,,,2.676,,,2.658,,3.769,3.796,3.806,0.992,0.521,0.875,,0.743,1.382,,1.726,1.568,1.797,,0.462,0.832,1.398,,,,,,,1.127,1.822,,,0.974,,,0.757,0.429,0.421,1.112,1.016,1.137,1.937,,1.08,2.931,11.823,3.581,1.023,,6.06,1.305,44.952,0.097,99.38,0.992,49.883,,1.514,1.608,1.7,1.591,1.558,2.389,3.319,4.736,2.706,2.176,2.976,1.949,,
"Jul
2003",0.328,0.451,0.989,1.002,,1.446,2.871,,2.194,1.878,2.672,,2.823,3.01,3.331,3.271,,,,3.635,3.043,3.605,3.49,,4.646,6.016,3.155,3.085,3.876,,3.031,,,,,2.526,,1.027,,1.262,1.134,1.814,1.15,,,2.708,,,2.697,,3.688,3.736,3.965,1.006,0.514,,0.566,0.812,1.416,,1.362,1.776,1.893,,0.464,0.808,1.46,,,,,,,1.133,1.831,,,0.965,,,0.763,0.431,0.423,1.056,1.018,1.141,1.89,,1.03,2.944,12.049,3.367,0.994,,6.899,1.279,44.716,0.098,98.99,0.986,50.226,,1.524,1.616,1.71,1.581,1.567,2.399,3.398,4.751,2.728,2.172,3.081,1.91,,
